"Title",Genre
"Chessmaster",Board Games
"The Sims: Superstar",Simulation
"The Sims: Superstar",Miscellaneous
"The Sims: Superstar",Virtual Life
"The Sims: Superstar",Virtual
"The Sims: Superstar",Virtual Life
"Bust-A-Move 4",Miscellaneous
"Bust-A-Move 4",Puzzle
"Bust-A-Move 4",Matching
"Minit",Adventure
"Minit",General
"Cuboid",Miscellaneous
"Cuboid",Puzzle
"Cuboid",Puzzle
"Cuboid",General
"Cuboid",Puzzle
"Cuboid",General
"NBA Live 2005",Sports
"NBA Live 2005",Traditional
"NBA Live 2005",Team
"NBA Live 2005",Basketball
"NBA Live 2005",Sim
"NBA Live 2005",Sim
"Orcs Must Die!",Action
"Orcs Must Die!",Strategy
"Orcs Must Die!",General
"Orcs Must Die!",Real-Time
"Orcs Must Die!",General
"Orcs Must Die!",Defense
"You, Me, and the Cubes",Miscellaneous
"You, Me, and the Cubes",Puzzle
"You, Me, and the Cubes",Action
"You, Me, and the Cubes",Puzzle
"You, Me, and the Cubes",Puzzle
"You, Me, and the Cubes",Action
"SSX On Tour",Sports
"SSX On Tour",Alternative
"SSX On Tour",Individual
"SSX On Tour",Snowboarding
"SSX On Tour",Snowboarding
"SSX On Tour",Ski / Snowboard
"Oxenfree",Action Adventure
"Oxenfree",Adventure
"Oxenfree",General
"Dark Souls II: Scholar of the First Sin",Role-Playing
"Dark Souls II: Scholar of the First Sin",Action RPG
"MLB 10: The Show",Sports
"MLB 10: The Show",Traditional
"MLB 10: The Show",Team
"MLB 10: The Show",Baseball
"MLB 10: The Show",Sim
"MLB 10: The Show",Sim
"Street Fighter Alpha Anthology",Miscellaneous
"Street Fighter Alpha Anthology",Compilation
"Prey",General
"Prey",Action
"Prey",Shooter
"Prey",First-Person
"Prey",Arcade
"NBA Live 06",Sports
"NBA Live 06",Traditional
"NBA Live 06",Basketball
"NBA Live 06",Sim
"Valiant Hearts: The Great War",Platformer
"Valiant Hearts: The Great War",2D
"Valiant Hearts: The Great War",Action
"Valiant Hearts: The Great War",Platformer
"Valiant Hearts: The Great War",2D
"Payday 2",Action
"Payday 2",Shooter
"Payday 2",Shooter
"Payday 2",First-Person
"Payday 2",Fantasy
"Payday 2",General
"Payday 2",Fantasy
"Payday 2",Arcade
"Virtua Tennis 3",Sports
"Virtua Tennis 3",Traditional
"Virtua Tennis 3",Individual
"Virtua Tennis 3",Tennis
"Virtua Tennis 3",Tennis
"Spider-Man: The Movie",Action
"Spider-Man: The Movie",Beat-'Em-Up
"Dead Rising 2: Case Zero",Action Adventure
"Dead Rising 2: Case Zero",Horror
"Dead Rising 2: Case Zero",Survival
"Until Dawn",Action Adventure
"Until Dawn",Horror
"Until Dawn",Survival
"Until Dawn",Adventure
"Until Dawn",3D
"Until Dawn",Third-Person
"Castlevania: Lament of Innocence",Action Adventure
"Castlevania: Lament of Innocence",Horror
"Midnight Club: LA Remix",Driving
"Midnight Club: LA Remix",Racing
"Midnight Club: LA Remix",Arcade
"Midnight Club: LA Remix",Arcade
"Midnight Club: LA Remix",Automobile
"Dungeons of Dredmor",Role-Playing
"Dungeons of Dredmor",General
"Dungeons of Dredmor",General
"Dungeons of Dredmor",Roguelike
"Tekken 6",Action
"Tekken 6",Fighting
"Tekken 6",Fighting
"Tekken 6",3D
"Tekken 6",3D
"Hyper Light Drifter",Role-Playing
"Hyper Light Drifter",Action RPG
"Geometry Wars 3: Dimensions",Action
"Geometry Wars 3: Dimensions",Shooter
"Geometry Wars 3: Dimensions",Static
"Geometry Wars 3: Dimensions",Shoot-'Em-Up
"Geometry Wars 3: Dimensions",Top-Down
"EA Sports Active 2",Sports
"EA Sports Active 2",Miscellaneous
"EA Sports Active 2",General
"EA Sports Active 2",Exercise / Fitness
"Assassin's Creed: Director's Cut Edition",Action Adventure
"Assassin's Creed: Director's Cut Edition",Historic
"Assassin's Creed: Director's Cut Edition",Historic
"Assassin's Creed: Director's Cut Edition",Open-World
"NASCAR 06: Total Team Control",Driving
"NASCAR 06: Total Team Control",Racing
"NASCAR 06: Total Team Control",Stock Car
"Puzzle Dimension",Miscellaneous
"Puzzle Dimension",Puzzle
"Puzzle Dimension",Puzzle
"Puzzle Dimension",General
"Puzzle Dimension",Puzzle
"Puzzle Dimension",General
"LittleBigPlanet 3",Action
"LittleBigPlanet 3",Platformer
"LittleBigPlanet 3",2D
"Quantum Conundrum",Miscellaneous
"Quantum Conundrum",Puzzle
"Quantum Conundrum",General
"Quantum Conundrum",Puzzle
"Quantum Conundrum",General
"DeathSpank",Action
"DeathSpank",Role-Playing
"DeathSpank",General
"DeathSpank",Action RPG
"Tom Clancy's Ghost Recon: Future Soldier",Action
"Tom Clancy's Ghost Recon: Future Soldier",Shooter
"Tom Clancy's Ghost Recon: Future Soldier",Shooter
"Tom Clancy's Ghost Recon: Future Soldier",Third-Person
"Tom Clancy's Ghost Recon: Future Soldier",Tactical
"Tom Clancy's Ghost Recon: Future Soldier",Modern
"Tom Clancy's Ghost Recon: Future Soldier",Modern
"Ys Seven",Role-Playing
"Ys Seven",Action RPG
"Ys Seven",Action RPG
"Death Road to Canada",Action
"Death Road to Canada",General
"Winning Eleven: Pro Evolution Soccer 2007",Sports
"Winning Eleven: Pro Evolution Soccer 2007",Traditional
"Winning Eleven: Pro Evolution Soccer 2007",Team
"Winning Eleven: Pro Evolution Soccer 2007",Soccer
"Winning Eleven: Pro Evolution Soccer 2007",Sim
"Winning Eleven: Pro Evolution Soccer 2007",Sim
"The Unfinished Swan",Action
"The Unfinished Swan",Adventure
"The Unfinished Swan",General
"The Unfinished Swan",General
"The Unfinished Swan",3D
"The Unfinished Swan",First-Person
"Dissidia: Final Fantasy",Action
"Dissidia: Final Fantasy",Fighting
"Dissidia: Final Fantasy",Fighting
"Dissidia: Final Fantasy",3D
"Dissidia: Final Fantasy",3D
"The Next Penelope",Action
"The Next Penelope",Racing
"The Next Penelope",General
"The Next Penelope",Arcade
"The Next Penelope",Futuristic
"The New York Times Crosswords",Miscellaneous
"The New York Times Crosswords",Puzzle
"The New York Times Crosswords",Puzzle
"The New York Times Crosswords",General
"The New York Times Crosswords",Logic
"The New York Times Crosswords",General
"The Lord of the Rings: The Battle for Middle-Earth II",Strategy
"The Lord of the Rings: The Battle for Middle-Earth II",Real-Time
"The Lord of the Rings: The Battle for Middle-Earth II",Fantasy
"The Lord of the Rings: The Battle for Middle-Earth II",General
"The Lord of the Rings: The Battle for Middle-Earth II",Fantasy
"Prototype",Action Adventure
"Prototype",Sci-Fi
"Prototype",Sci-Fi
"Prototype",Open-World
"Stick it to the Man!",Action
"Stick it to the Man!",Platformer
"Stick it to the Man!",Platformer
"Stick it to the Man!",3D
"Stick it to the Man!",3D
"Split/Second",Driving
"Split/Second",Racing
"Split/Second",General
"Split/Second",General
"Split/Second",Arcade
"Split/Second",Automobile
"Dead Rising 2",Action Adventure
"Dead Rising 2",Horror
"Dead Rising 2",Horror
"Dead Rising 2",Open-World
"MTV Music Generator 3: This Is the Remix",Miscellaneous
"MTV Music Generator 3: This Is the Remix",Music Maker
"ESPN Major League Baseball",Sports
"ESPN Major League Baseball",Traditional
"ESPN Major League Baseball",Baseball
"ESPN Major League Baseball",Sim
"Tak and the Power of Juju",Action
"Tak and the Power of Juju",Platformer
"Tak and the Power of Juju",3D
"Final Fantasy Origins",Role-Playing
"Final Fantasy Origins",Console-style RPG
"Dynasty Tactics",Role-Playing
"Dynasty Tactics",Strategy
"Dynasty Tactics",Turn-Based
"Dynasty Tactics",Console-style RPG
"Dynasty Tactics",Historic
"MLB Slugfest 20-03",Sports
"MLB Slugfest 20-03",Traditional
"MLB Slugfest 20-03",Baseball
"MLB Slugfest 20-03",Arcade
"Giants: Citizen Kabuto",Action
"Giants: Citizen Kabuto",Shooter
"Giants: Citizen Kabuto",Third-Person
"Giants: Citizen Kabuto",Sci-Fi
"Parasite Eve II",Role-Playing
"Parasite Eve II",Action RPG
"For Honor",Action Adventure
"For Honor",General
"A Hat in Time",Action
"A Hat in Time",Platformer
"A Hat in Time",3D
"Sang-Froid: Tales of Werewolves",Action
"Sang-Froid: Tales of Werewolves",Action Adventure
"Sang-Froid: Tales of Werewolves",General
"Sang-Froid: Tales of Werewolves",General
"The Incredible Adventures of Van Helsing: Final Cut",Role-Playing
"The Incredible Adventures of Van Helsing: Final Cut",Action RPG
"Def Jam: Fight for NY: The Takeover",Action
"Def Jam: Fight for NY: The Takeover",Fighting
"Def Jam: Fight for NY: The Takeover",Fighting
"Def Jam: Fight for NY: The Takeover",Wrestling
"Def Jam: Fight for NY: The Takeover",3D
"Def Jam: Fight for NY: The Takeover",Wrestling
"Hexic HD",Miscellaneous
"Hexic HD",Puzzle
"Hexic HD",Puzzle
"Hexic HD",General
"Hexic HD",Puzzle
"Hexic HD",General
"WWE Day of Reckoning",Action
"WWE Day of Reckoning",Fighting
"WWE Day of Reckoning",Wrestling
"Hitman: Absolution",Action Adventure
"Hitman: Absolution",Modern
"Hitman: Absolution",General
"Hitman: Absolution",Modern
"Jotun: Valhalla Edition",Action
"Jotun: Valhalla Edition",General
"Stella Glow",Strategy
"Stella Glow",Turn-Based
"Stella Glow",General
"Edge",General
"Edge",Puzzle
"Edge",Miscellaneous
"Edge",Puzzle
"Edge",General
"Pro Evolution Soccer 2012",Sports
"Pro Evolution Soccer 2012",Traditional
"Pro Evolution Soccer 2012",Team
"Pro Evolution Soccer 2012",Football
"Pro Evolution Soccer 2012",Soccer
"Pro Evolution Soccer 2012",Sim
"Pro Evolution Soccer 2012",Sim
"Pro Evolution Soccer 2012",Sim
"Rochard",Action
"Rochard",Adventure
"Rochard",General
"Rochard",General
"Rochard",Platformer
"Rochard",2D
"Alien: Isolation",Action Adventure
"Alien: Isolation",Sci-Fi
"Alien: Isolation",General
"Alien: Isolation",Survival
"Professor Layton VS Phoenix Wright Ace Attorney",General
"Professor Layton VS Phoenix Wright Ace Attorney",Puzzle
"Professor Layton VS Phoenix Wright Ace Attorney",Miscellaneous
"Professor Layton VS Phoenix Wright Ace Attorney",Puzzle
"Professor Layton VS Phoenix Wright Ace Attorney",General
"CastleStorm",Strategy
"CastleStorm",General
"CastleStorm",General
"GRID",Driving
"GRID",Racing
"GRID",Simulation
"GRID",GT / Street
"GRID",GT / Street
"GRID",Automobile
"Call of Juarez: Gunslinger",Action
"Call of Juarez: Gunslinger",Shooter
"Call of Juarez: Gunslinger",Shooter
"Call of Juarez: Gunslinger",First-Person
"Call of Juarez: Gunslinger",Historic
"Call of Juarez: Gunslinger",Historic
"Call of Juarez: Gunslinger",Arcade
"Ultimate Marvel vs. Capcom 3",Action
"Ultimate Marvel vs. Capcom 3",Fighting
"Ultimate Marvel vs. Capcom 3",Fighting
"Ultimate Marvel vs. Capcom 3",2D
"Ultimate Marvel vs. Capcom 3",2D
"Shin Megami Tensei: Devil Summoner 2: Raidou Kuzunoha vs. King Abaddon",Role-Playing
"Shin Megami Tensei: Devil Summoner 2: Raidou Kuzunoha vs. King Abaddon",General
"Catherine",Action Adventure
"Catherine",Horror
"Catherine",Horror
"Catherine",Survival
"Blossom Tales: The Sleeping King",Action Adventure
"Blossom Tales: The Sleeping King",Open-World
"Rome: Total War Alexander",Strategy
"Rome: Total War Alexander",Real-Time
"Rome: Total War Alexander",Historic
"Rome: Total War Alexander",General
"Rome: Total War Alexander",Historic
"Street Fighter Anniversary Collection",Miscellaneous
"Street Fighter Anniversary Collection",Compilation
"Hob",Action
"Hob",General
"Driver: San Francisco",Driving
"Driver: San Francisco",Racing
"Driver: San Francisco",Mission-based
"Driver: San Francisco",Arcade
"Driver: San Francisco",Mission-based
"Driver: San Francisco",Automobile
"The Banner Saga",Role-Playing
"The Banner Saga",General
"The Banner Saga",Strategy
"The Banner Saga",Turn-Based
"The Banner Saga",Tactics
"Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands",Miscellaneous
"Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands",Adventure
"Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands",General
"Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands",Compilation
"Trials Fusion",Driving
"Trials Fusion",Racing
"Trials Fusion",Arcade
"Trials Fusion",Motorcycle
"Trials Fusion",Automobile
"Trials Fusion",Street
"Trials Fusion",Street
"LocoRoco",Action
"LocoRoco",Platformer
"LocoRoco",2D
"Sam & Max Episode 102: Situation: Comedy",Adventure
"Sam & Max Episode 102: Situation: Comedy",General
"Sam & Max Episode 102: Situation: Comedy",3D
"Sam & Max Episode 102: Situation: Comedy",Point-and-Click
"Sam & Max Episode 102: Situation: Comedy",Third-Person
"Prototype 2",Action Adventure
"Prototype 2",Sci-Fi
"Prototype 2",Sci-Fi
"Prototype 2",Open-World
"Final Fantasy XIII-2",Role-Playing
"Final Fantasy XIII-2",Console-style RPG
"Final Fantasy XIII-2",Console-style RPG
"Final Fantasy XIII-2",Japanese-Style
"LEGO Harry Potter: Years 1-4",Action Adventure
"LEGO Harry Potter: Years 1-4",Adventure
"LEGO Harry Potter: Years 1-4",General
"LEGO Harry Potter: Years 1-4",Fantasy
"LEGO Harry Potter: Years 1-4",General
"LEGO Harry Potter: Years 1-4",Fantasy
"Rumu",Adventure
"Rumu",General
"Life is Strange: Before the Storm - Episode 1: Awake",Action Adventure
"Life is Strange: Before the Storm - Episode 1: Awake",General
"Killing Floor 2",Action
"Killing Floor 2",Shooter
"Killing Floor 2",First-Person
"Killing Floor 2",Arcade
"NieR: Automata - 3C3C1D119440927",Role-Playing
"NieR: Automata - 3C3C1D119440927",Action RPG
"Zen Pinball 2: Bethesda Pinball",Action
"Zen Pinball 2: Bethesda Pinball",Pinball
"Fallout 4: Far Harbor",Role-Playing
"Fallout 4: Far Harbor",Western-Style
"King's Quest Chapter 3: Once Upon a Climb",Adventure
"King's Quest Chapter 3: Once Upon a Climb",General
"Goetia",Adventure
"Goetia",Point-and-Click
"Dying Light: The Following",Action Adventure
"Dying Light: The Following",Survival
"Monster Tale",Action
"Monster Tale",Platformer
"Monster Tale",Platformer
"Monster Tale",2D
"Monster Tale",2D
"Tropico 3: Absolute Power",Strategy
"Tropico 3: Absolute Power",Tycoon
"Tropico 3: Absolute Power",Management
"Tropico 3: Absolute Power",Tycoon
"Tropico 3: Absolute Power",Government
"Age of Zombies",Action Adventure
"Age of Zombies",Horror
"Age of Zombies",Horror
"Age of Zombies",Survival
"Bit.Trip Void",Action
"Bit.Trip Void",Miscellaneous
"Bit.Trip Void",Rhythm
"Bit.Trip Void",Music
"Bit.Trip Void",Music
"NBA 09 The Inside",Sports
"NBA 09 The Inside",Traditional
"NBA 09 The Inside",Team
"NBA 09 The Inside",Basketball
"NBA 09 The Inside",Sim
"NBA 09 The Inside",Sim
"Sam & Max Episode 106: Bright Side of the Moon",Adventure
"Sam & Max Episode 106: Bright Side of the Moon",General
"Sam & Max Episode 106: Bright Side of the Moon",3D
"Sam & Max Episode 106: Bright Side of the Moon",Point-and-Click
"Sam & Max Episode 106: Bright Side of the Moon",Third-Person
"Tiger Woods PGA Tour 07",Sports
"Tiger Woods PGA Tour 07",Traditional
"Tiger Woods PGA Tour 07",Golf
"Tiger Woods PGA Tour 07",Sim
"MTV Music Generator 3: This Is the Remix",Miscellaneous
"MTV Music Generator 3: This Is the Remix",Music Maker
"Activision Anthology",Miscellaneous
"Activision Anthology",Compilation
"Gladius",Strategy
"Gladius",Turn-Based
"Gladius",Fantasy
"Day of Defeat",Action
"Day of Defeat",Shooter
"Day of Defeat",Shooter
"Day of Defeat",First-Person
"Day of Defeat",Historic
"Day of Defeat",Tactical
"Day of Defeat",Historic
"Tekken 4",Action
"Tekken 4",Fighting
"Tekken 4",3D
"Twisted Metal: Black Online",Driving
"Twisted Metal: Black Online",Car Combat
"Jumpgate: The Reconstruction Initiative",Simulation
"Jumpgate: The Reconstruction Initiative",Sci-Fi
"Jumpgate: The Reconstruction Initiative",Space
"Jumpgate: The Reconstruction Initiative",Large Spaceship
"Jumpgate: The Reconstruction Initiative",Civilian
"Aqua Aqua",Miscellaneous
"Aqua Aqua",Puzzle
"Aqua Aqua",Puzzle
"Aqua Aqua",General
"Space Empires IV",Strategy
"Space Empires IV",Turn-Based
"Space Empires IV",General
"Space Empires IV",General
"Space Empires IV",4X
"Sega Marine Fishing",Sports
"Sega Marine Fishing",Nature
"Sega Marine Fishing",Fishing
"Mirror's Edge",Action
"Mirror's Edge",Action Adventure
"Mirror's Edge",Shooter
"Mirror's Edge",Modern
"Mirror's Edge",General
"Mirror's Edge",Modern
"Mirror's Edge",First-Person
"Mirror's Edge",Modern
"Tom Clancy's The Division",Shooter
"Tom Clancy's The Division",Modern
"Tom Clancy's The Division",Modern
"Tom Clancy's The Division",Action
"Tom Clancy's The Division",Shooter
"Tom Clancy's The Division",Third-Person
"Tom Clancy's The Division",Tactical
"Tom Clancy's The Division",Arcade
"Resident Evil 4: Ultimate HD Edition",Action Adventure
"Resident Evil 4: Ultimate HD Edition",Horror
"Resident Evil 4: Ultimate HD Edition",Survival
"Mario vs. Donkey Kong: Mini-Land Mayhem",Action
"Mario vs. Donkey Kong: Mini-Land Mayhem",Platformer
"Mario vs. Donkey Kong: Mini-Land Mayhem",Platformer
"Mario vs. Donkey Kong: Mini-Land Mayhem",2D
"Mario vs. Donkey Kong: Mini-Land Mayhem",2D
"Sam & Max Episode 203: Night of the Raving Dead",Adventure
"Sam & Max Episode 203: Night of the Raving Dead",General
"Sam & Max Episode 203: Night of the Raving Dead",3D
"Sam & Max Episode 203: Night of the Raving Dead",Point-and-Click
"Sam & Max Episode 203: Night of the Raving Dead",Third-Person
"Metroid Prime Pinball",Action
"Metroid Prime Pinball",Miscellaneous
"Metroid Prime Pinball",Parlor
"Metroid Prime Pinball",Pinball
"Metroid Prime Pinball",Pinball
"Mega Man & Bass",Action
"Mega Man & Bass",Platformer
"Mega Man & Bass",2D
"Alien Hominid HD",Action
"Alien Hominid HD",Shooter
"Alien Hominid HD",Shooter
"Alien Hominid HD",Scrolling
"Alien Hominid HD",Scrolling
"Alien Hominid HD",Shoot-'Em-Up
"Alien Hominid HD",Vertical
"Alien Hominid HD",Horizontal
"F.E.A.R. 2: Project Origin",Action
"F.E.A.R. 2: Project Origin",Shooter
"F.E.A.R. 2: Project Origin",Shooter
"F.E.A.R. 2: Project Origin",First-Person
"F.E.A.R. 2: Project Origin",Modern
"F.E.A.R. 2: Project Origin",Modern
"F.E.A.R. 2: Project Origin",Arcade
"Black",Action
"Black",Shooter
"Black",First-Person
"Black",Modern
"FlatOut: Ultimate Carnage",Driving
"FlatOut: Ultimate Carnage",Racing
"FlatOut: Ultimate Carnage",Demolition Derby
"FlatOut: Ultimate Carnage",Arcade
"FlatOut: Ultimate Carnage",Demolition Derby
"FlatOut: Ultimate Carnage",Automobile
"Ghostbusters: The Video Game",Action
"Ghostbusters: The Video Game",General
"Ghostbusters: The Video Game",General
"Naruto Shippuden: Ultimate Ninja Storm 4",Action
"Naruto Shippuden: Ultimate Ninja Storm 4",Fighting
"Naruto Shippuden: Ultimate Ninja Storm 4",3D
"Just Dance 2014",Action
"Just Dance 2014",Miscellaneous
"Just Dance 2014",Rhythm
"Just Dance 2014",Dancing
"Just Dance 2014",Dancing
"Retro City Rampage",Action Adventure
"Retro City Rampage",Adventure
"Retro City Rampage",3D
"Retro City Rampage",Open-World
"Retro City Rampage",Modern
"Retro City Rampage",Third-Person
"Retro City Rampage",Modern
"King Arthur: The Role-Playing Wargame",Strategy
"King Arthur: The Role-Playing Wargame",Real-Time
"King Arthur: The Role-Playing Wargame",Fantasy
"King Arthur: The Role-Playing Wargame",General
"Toki Tori",Miscellaneous
"Toki Tori",Puzzle
"Toki Tori",Action
"Toki Tori",Puzzle
"Toki Tori",General
"Toki Tori",Puzzle
"Toki Tori",General
"Rock of Ages 2: Bigger & Boulder",Action
"Rock of Ages 2: Bigger & Boulder",General
"Kelvin and the Infamous Machine",Adventure
"Kelvin and the Infamous Machine",Point-and-Click
"Final Fantasy XIII-2",Role-Playing
"Final Fantasy XIII-2",Console-style RPG
"Final Fantasy XIII-2",Console-style RPG
"Final Fantasy XIII-2",Japanese-Style
"Auditorium HD",Miscellaneous
"Auditorium HD",Puzzle
"Auditorium HD",Puzzle
